Brnd_Name,total_spending,total_claims,year,rank
Taltz Autoinjector,3.8938137172E8,58594.0,2020,205
Pennsaid,3.8939292588E8,131062.0,2020,204
Ranolazine ER,3.9039287664000005E8,2186708.0,2020,203
Celecoxib,3.9111094928E8,7382466.0,2020,202
Latanoprost,3.925492716E8,1.85728E7,2020,201
Auryxia,3.9280589308E8,273802.0,2020,200
Losartan-Hydrochlorothiazide,3.9685684452E8,7962428.0,2020,199
Fluticasone-Salmeterol,3.9729906862E8,1794136.0,2020,198
Vyndaqel,3.992698089E8,18608.0,2020,197
Enbrel Mini,4.005773506E8,64832.0,2020,196
Orencia,4.036701515E8,78524.0,2020,195
Cimzia,4.056615249E8,65178.0,2020,194
Aristada,4.0627105382E8,152350.0,2020,193
Alphagan P,4.0917595452E8,1280296.0,2020,192
Namzaric,4.093976542E8,744896.0,2020,191
Fluticasone Propionate*,4.1142398554E8,2.3468974E7,2020,190
Toujeo Max Solostar,4.1172114974E8,368184.0,2020,189
Aimovig Autoinjector,4.1223908942E8,570022.0,2020,188
Prolastin C,4.1434550248E8,40528.0,2020,187
Orencia Clickject,4.205104727E8,78408.0,2020,186
Soliris,4.211278836E8,10026.0,2020,185
Glatiramer Acetate,4.2484547564E8,109090.0,2020,184
Nuedexta,4.2526711764E8,499786.0,2020,183
Risperdal Consta,4.2554005108E8,352480.0,2020,182
Metformin ER Gastric,4.2697043412E8,198892.0,2020,181
Oxervate,4.3083661326E8,14716.0,2020,180
Sevelamer Carbonate,4.3659864432E8,1426616.0,2020,179
Pravastatin Sodium,4.368622330400001E8,2.2496564E7,2020,178
Memantine HCl,4.474706454000001E8,8950632.0,2020,177
Bupropion XL,4.4833861603999996E8,1.0058122E7,2020,176
Prezista,4.5825366486E8,243218.0,2020,175
Humulin R U-500 Kwikpen,4.6374533726E8,278400.0,2020,174
Rebif,4.654169215E8,50940.0,2020,173
Fenofibrate,4.6946516474000007E8,8757892.0,2020,172
Zenpep,4.7449668702E8,288140.0,2020,171
Northera,4.81623283E8,45634.0,2020,170
Bydureon Pen,4.8341532858E8,458118.0,2020,169
Harvoni,4.8630898576E8,15060.0,2020,168
Avonex,5.0027215572E8,59244.0,2020,167
Praluent Pen,5.0034855586E8,651994.0,2020,166
Juluca,5.045470349E8,162512.0,2020,165
Vyndamax,5.0653508118E8,22090.0,2020,164
Ambrisentan,5.1935648515999997E8,101978.0,2020,163
Inlyta,5.2646699408E8,34520.0,2020,162
Stiolto Respimat,5.2996800576E8,947392.0,2020,161
Privigen,5.311170396E8,53584.0,2020,160
Bydureon Bcise,5.3232190198E8,491484.0,2020,159
Prezcobix,5.3664237188E8,243610.0,2020,158
Lisinopril,5.421486869399999E8,7.3570552E7,2020,157
Mesalamine*,5.439141078400002E8,755800.0,2020,156
Diclofenac Sodium*,5.5067595128E8,1.5580144E7,2020,155
Humalog Mix 75-25 Kwikpen,5.5410833116E8,516978.0,2020,154
Amitiza,5.5864562892E8,1320326.0,2020,153
Esomeprazole Magnesium,5.6080326752E8,5689680.0,2020,152
Ezetimibe,5.619803634999999E8,8888452.0,2020,151
Verzenio,5.7237614594E8,45724.0,2020,150
Oxycodone-Acetaminophen,5.729373719000001E8,1.7412956E7,2020,149
Xyrem,5.7428724714E8,39992.0,2020,148
Mavyret,5.9169696836E8,43264.0,2020,147
Renvela,5.9260658036E8,349624.0,2020,146
Gattex,5.9467996234E8,13116.0,2020,145
Premarin*,5.9626589774E8,1621952.0,2020,144
Chantix,5.9730350208E8,1185748.0,2020,143
Afinitor,6.0471312082E8,36674.0,2020,142
Avonex Pen,6.1024360744E8,72910.0,2020,141
Humira(Cf),6.11140648E8,83464.0,2020,140
Amlodipine Besylate,6.136133543799999E8,8.6525724E7,2020,139
Imatinib Mesylate,6.143969708E8,210266.0,2020,138
Advair HFA,6.2751631006E8,1090748.0,2020,137
Tamsulosin HCl,6.2841419178E8,3.498612E7,2020,136
Ventolin HFA,6.2865385654E8,9298658.0,2020,135
Trintellix,6.2994986986E8,1229676.0,2020,134
Pantoprazole Sodium*,6.3147205142E8,3.9741404E7,2020,133
Xeljanz,6.4094746034E8,133654.0,2020,132
Repatha Sureclick,6.4643237236E8,1054842.0,2020,131
Synthroid,6.5459594664E8,1.032502E7,2020,130
Symtuza,6.729957429E8,162146.0,2020,129
Wixela Inhub,6.7356543572E8,2267518.0,2020,128
Tasigna,6.7900039844E8,52962.0,2020,127
Promacta,6.8357805464E8,62758.0,2020,126
Multaq,6.8430111536E8,658298.0,2020,125
Velphoro,6.8606414948E8,246470.0,2020,124
Zytiga,6.943124926800001E8,64892.0,2020,123
Victoza 2-Pak,6.989523175E8,801252.0,2020,122
Calquence,6.9994374512E8,51330.0,2020,121
Pregabalin,7.149770625600001E8,1.0472432E7,2020,120
Rexulti,7.16319993E8,564400.0,2020,119
Odefsey,7.163762339E8,220320.0,2020,118
Lynparza,7.1771247536E8,54466.0,2020,117
Losartan Potassium,7.262726091800001E8,5.77928E7,2020,116
Janumet XR,7.3325847244E8,938802.0,2020,115
Lenvima,7.3553555794E8,38032.0,2020,114
Prolia,7.3824768678E8,573258.0,2020,113
Aripiprazole,7.491650913399999E8,6617208.0,2020,112
Gamunex-C,7.5286092064E8,96052.0,2020,111
Ninlaro,7.5748098256E8,70410.0,2020,110
Combigan,7.587068978E8,2459814.0,2020,109
Cabometyx,7.615093717E8,37044.0,2020,108
Humira,7.672631239E8,109792.0,2020,107
Omeprazole,7.9260470094E8,5.7241458E7,2020,106
Gammagard Liquid,7.9730643E8,81796.0,2020,105
Abiraterone Acetate,8.053262447E8,251526.0,2020,104
Duloxetine HCl,8.117396740200001E8,2.1466782E7,2020,103
Nuplazid,8.3208864314E8,254666.0,2020,102
Invega Trinza,8.3302019586E8,118294.0,2020,101
Sprycel,8.3737871286E8,71392.0,2020,100
Novolog Mix 70-30 Flexpen,8.4272987812E8,747298.0,2020,99
Hydrocodone-Acetaminophen,8.695510897400001E8,4.3282466E7,2020,98
Levemir,8.7381504538E8,1408682.0,2020,97
Humalog,8.985025843E8,1519620.0,2020,96
Gilenya,8.9903652866E8,92514.0,2020,95
Forteo,9.1469175986E8,227704.0,2020,94
Abilify Maintena,9.2062622402E8,406436.0,2020,93
Flovent HFA,9.2618862418E8,2387128.0,2020,92
Adempas,9.2630481276E8,83230.0,2020,91
Dupixent Syringe,9.335231792E8,275312.0,2020,90
Erleada,9.38628249E8,73894.0,2020,89
Albuterol Sulfate HFA,9.489656732800001E8,1.7143118E7,2020,88
Bystolic,9.6070292004E8,3248406.0,2020,87
Trikafta,9.6765587482E8,37838.0,2020,86
Vraylar,9.7499018684E8,751086.0,2020,85
Otezla,9.7698676342E8,247868.0,2020,84
Potassium Chloride*,9.870483763E8,2.9181834E7,2020,83
Cosentyx Sensoready (2 Pens),1.04763608844E9,154422.0,2020,82
Austedo,1.06092165964E9,186886.0,2020,81
Uptravi,1.08190835118E9,57002.0,2020,80
Rosuvastatin Calcium,1.0878749505200002E9,3.0925056E7,2020,79
Combivent Respimat,1.09257656058E9,1861866.0,2020,78
Descovy,1.11583987954E9,556080.0,2020,77
Oxycontin,1.11737390714E9,1705568.0,2020,76
Venclexta,1.12427685404E9,124930.0,2020,75
Tresiba Flextouch U-100,1.13312499982E9,1808018.0,2020,74
Toujeo Solostar,1.13994833236E9,1583360.0,2020,73
Invokana,1.14289623782E9,1243976.0,2020,72
Xeljanz XR,1.15063029658E9,215232.0,2020,71
Enbrel,1.1667340702E9,181578.0,2020,70
Novolog,1.17395550614E9,1683816.0,2020,69
Brilinta,1.17702784828E9,2034232.0,2020,68
Pradaxa,1.19915434914E9,1819614.0,2020,67
Incruse Ellipta,1.21027639088E9,2745376.0,2020,66
Gabapentin,1.2368849178000002E9,6.3894732E7,2020,65
Acthar,1.24376832286E9,19714.0,2020,64
Lumigan,1.26708019196E9,3437152.0,2020,63
Dexilant,1.30334984482E9,2765728.0,2020,62
Tivicay,1.31207572308E9,623470.0,2020,61
Metoprolol Succinate,1.3360929112200003E9,5.0390994E7,2020,60
Esbriet,1.34209603514E9,134138.0,2020,59
Basaglar Kwikpen U-100,1.37867832382E9,3562890.0,2020,58
Vimpat*,1.41873182946E9,1519852.0,2020,57
Copaxone,1.42717727414E9,215846.0,2020,56
Farxiga,1.47357512704E9,1716696.0,2020,55
Levothyroxine Sodium*,1.4756575298199997E9,6.8206926E7,2020,54
Triumeq,1.47797244422E9,442154.0,2020,53
Vascepa,1.5096234024E9,3422912.0,2020,52
Genvoya,1.51163848756E9,423364.0,2020,51
Opsumit,1.53731345878E9,143934.0,2020,50
Aubagio,1.55640265862E9,157220.0,2020,49
Ingrezza,1.57764592642E9,222878.0,2020,48
Janumet,1.58377222806E9,1965434.0,2020,47
Tagrisso,1.58695834394E9,99522.0,2020,46
Atorvastatin Calcium,1.6083124933400004E9,1.11163016E8,2020,45
Spiriva Respimat,1.60913038842E9,2723516.0,2020,44
Xifaxan,1.68912437814E9,721450.0,2020,43
Epclusa,1.73410781432E9,69890.0,2020,42
Shingrix,1.75134029772E9,1.0093102E7,2020,41
Tresiba Flextouch U-200,1.83469463468E9,1656416.0,2020,40
Creon,1.92047108366E9,1487686.0,2020,39
Anoro Ellipta,2.0046875522E9,3660394.0,2020,38
Humalog Kwikpen U-100,2.1078316206E9,2553608.0,2020,37
Tecfidera,2.1099692028E9,217258.0,2020,36
Lantus,2.111445214E9,3642430.0,2020,35
Stelara*,2.2127124968E9,107354.0,2020,34
Linzess,2.2889362558E9,3641758.0,2020,33
Spiriva Handihaler,2.3069077268E9,3288174.0,2020,32
Ofev,2.3151276556E9,210654.0,2020,31
Advair Diskus,2.3209498054E9,4348212.0,2020,30
Entresto,2.40608708E9,3004342.0,2020,29
Humira Pen,2.4315483174E9,344578.0,2020,28
Tradjenta,2.5773265858E9,3663654.0,2020,27
Jakafi,2.5933490442E9,190046.0,2020,26
Latuda,2.6358397733799996E9,1745536.0,2020,25
Enbrel Sureclick,2.7421181354E9,421408.0,2020,24
Invega Sustenna,2.745220577E9,1133436.0,2020,23
Restasis,2.903068768E9,3220796.0,2020,22
Pomalyst,2.9077215332E9,158162.0,2020,21
Ozempic,2.9116245342E9,2408276.0,2020,20
Trelegy Ellipta,2.9756046154E9,3975084.0,2020,19
Breo Ellipta,3.00831182E9,6469812.0,2020,18
Victoza 3-Pak,3.0916308296E9,2081100.0,2020,17
Levemir Flextouch,3.1095826494E9,4587382.0,2020,16
Myrbetriq,3.4984646946E9,6145348.0,2020,15
Biktarvy,3.5516930146E9,1000810.0,2020,14
Novolog Flexpen,3.6881687354E9,4531138.0,2020,13
Xtandi,3.937135896E9,335334.0,2020,12
Symbicort,3.959967363E9,7999604.0,2020,11
Ibrance,4.2178743766E9,330266.0,2020,10
Humira(Cf) Pen,4.3388608482E9,598580.0,2020,9
Jardiance,4.752332585E9,5354384.0,2020,8
Lantus Solostar,5.3267204636E9,9167846.0,2020,7
Imbruvica,5.9258186072E9,465716.0,2020,6
Trulicity,6.5697461238E9,5646370.0,2020,5
Januvia,7.730175545E9,9328362.0,2020,4
Xarelto,9.40262961E9,1.298386E7,2020,3
Revlimid,1.07121005492E10,659728.0,2020,2
Eliquis,1.98721396276E10,2.9694162E7,2020,1
Clindacin,,,2021,3123
Jynneos,,,2021,3123
Penciclovir,,,2021,3123
Brixadi,,,2021,3123
Pemetrexed Disodium,,,2021,3123
Hemangeol,,,2021,3123
Camzyos,,,2021,3123
Comfort Ez Pro Safety Pen Ndl,,,2021,3123
Betaine Anhydrous,,,2021,3123
Hetlioz Lq,,,2021,3123
Nocdurna,,,2021,3123
Arexvy,,,2021,3123
Kimyrsa,,,2021,3123
Gefitinib,,,2021,3123
Joenja,,,2021,3123
Norliqva,,,2021,3123
Flolipid,,,2021,3123
Daybue,,,2021,3123
Dermacinrx Pretrate,,,2021,3123
Breyna,,,2021,3123
Insulin Degludec,,,2021,3123
Omnipod 5 G6 Pods (Gen 5),,,2021,3123
Cosentyx Unoready Pen,,,2021,3123
Daptomycin-0.9% NaCl,,,2021,3123
Heparin Sodium In 0.45% NaCl,,,2021,3123
Fluticasone-Vilanterol,,,2021,3123
Cequr Simplicity Inserter,,,2021,3123
Cuvrior,,,2021,3123
Eprontia,,,2021,3123
Prehevbrio,,,2021,3123
Insulin Degludec Pen (U-100),,,2021,3123
Lyumjev Tempo Pen U-100,,,2021,3123
E.E.S. 400,,,2021,3123
Bronchitol,,,2021,3123
Eulexin,,,2021,3123
Etopophos,,,2021,3123
Cyltezo(Cf),,,2021,3123
Dermacinrx Lidorex,,,2021,3123
Dermacinrx Prenatrix,,,2021,3123
Elyxyb,,,2021,3123
Adthyza,,,2021,3123
Methylphenidate,,,2021,3123
Infliximab,,,2021,3123
Orphenadrine-Aspirin-Caffeine,,,2021,3123
Cimerli,,,2021,3123
Dermacinrx Lidocan,,,2021,3123
Fluticasone Propionate HFA,,,2021,3123
Cibinqo,,,2021,3123
Insulin Glargine,,,2021,3123
Ogsiveo,,,2021,3123
Opdualag,,,2021,3123
Aemcolo,,,2021,3123
Darunavir,,,2021,3123
Lidocaine-Hydrocortisone*,,,2021,3123
Insulin Degludec Pen (U-200),,,2021,3123
Dropsafe Prep Pads,,,2021,3123
Javygtor,,,2021,3123
Leuprolide Depot,,,2021,3123
Litfulo,,,2021,3123
Augmentin,,,2021,3123
Hyftor,,,2021,3123
Izervay,,,2021,3123
Naproxen Sodium ER,,,2021,3123
Glycate,,,2021,3123
Mini Pen Needle,,,2021,3123
Filspari,,,2021,3123
Lyleq,,,2021,3123
Lacosamide*,,,2021,3123
Phospholine Iodide,,,2021,3123
Atropine Sulfate,,,2021,3123
Humalog Tempo Pen U-100,,,2021,3123
Livmarli,,,2021,3123
Adalimumab-Adaz(Cf),,,2021,3123
Ibsrela,,,2021,3123
Lodoco,,,2021,3123
Lytgobi,,,2021,3123
Malarone,,,2021,3123
Celestone,,,2021,3123
Freestyle Libre 3 Sensor,,,2021,3123
Exelderm,,,2021,3123
Isosorbide Dinit-Hydralazine,,,2021,3123
Ontruzant,,,2021,3123
Nylia,,,2021,3123
Insulin Glargine Solostar,,,2021,3123
Bendamustine HCl,,,2021,3123
Hadlima(Cf) Pushtouch,,,2021,3123
Amjevita(Cf),,,2021,3123
Dermacinrx Lidogel,,,2021,3123
Aliqopa,,,2021,3123
Deferiprone (3 Times A Day),,,2021,3123
Miebo,,,2021,3123
Lisdexamfetamine Dimesylate,,,2021,3123
Prenatal Plus Vitamin-Mineral,,,2021,3123
Apomorphine HCl,,,2021,3123
Besponsa,,,2021,3123
Embrace Pen Needle,,,2021,3123
Finzala,,,2021,3123
Mitigo,,,2021,3123
Abilify Asimtufii,,,2021,3123
Bylvay,,,2021,3123
Children'S Multivitamin,,,2021,3123
Dhivy,,,2021,3123
Oralone,,,2021,3123
Omnipod 5 G6 Intro Kit (Gen 5),,,2021,3123
Merzee,,,2021,3123
Co Q-10,,,2021,3123
Hadlima(Cf),,,2021,3123
Iyuzeh,,,2021,3123
Jynneos (National Stockpile),,,2021,3123
Plerixafor,,,2021,3123
Fesoterodine Fumarate ER,,,2021,3123
Paclitaxel Protein-Bound,,,2021,3123
Priorix,,,2021,3123
Acetazolamide Sodium,,,2021,3123
Inpefa,,,2021,3123
Diprolene,,,2021,3123
Ermeza,,,2021,3123
Otovel,,,2021,3123
Cytogam,,,2021,3123
Flexbumin,,,2021,3123
Bimzelx,,,2021,3123
Austedo XR,,,2021,3123
Paxlovid,,,2021,3123
Amvuttra,,,2021,3123
Leqembi,,,2021,3123
Lurasidone HCl,,,2021,3123
Hydrocortisone Acetate,,,2021,3123
Abrysvo,,,2021,3123
Droperidol,,,2021,3123
Clomid,,,2021,3123
Brimonidine Tartrate-Timolol,,,2021,3123
Enilloring,,,2021,3123
Multi-Vitamin W-Fluoride-Iron,,,2021,3123
Pirfenidone,,,2021,3123
Epsolay,,,2021,3123
Lofena,,,2021,3123
Pitavastatin Calcium,,,2021,3123
Albumin (Human),,,2021,3123
Krazati,,,2021,3123
Alymsys,,,2021,3123
Ciprofloxacin HCl-Fluocinolone,,,2021,3123
Patanase,,,2021,3123
Aspruzyo Sprinkle,,,2021,3123
Myleran,,,2021,3123
Amjevita(Cf) Autoinjector,,,2021,3123
Methsuximide,,,2021,3123
Alburx,,,2021,3123
Apexicon E,,,2021,3123
Dexlansoprazole Dr,,,2021,3123
Lumryz,,,2021,3123
Imjudo,,,2021,3123
Levemir Flexpen,,,2021,3123
Fiasp Pumpcart,,,2021,3123
Briumvi,,,2021,3123
Akeega,,,2021,3123
Atorvaliq,,,2021,3123
Dartisla,,,2021,3123
Jemperli,,,2021,3123
Orserdu,,,2021,3123
Azopt,,,2021,3123
Bismuth-Metronidazole-Tetracyc,,,2021,3123
Fingolimod,,,2021,3123
Igalmi,,,2021,3123
Phexxi,,,2021,3123
Mafenide Acetate,,,2021,3123
Enalaprilat,,,2021,3123
Dabigatran Etexilate,,,2021,3123
Lanreotide Acetate,,,2021,3123
Pandel,,,2021,3123
Besremi,,,2021,3123
Haloette,,,2021,3123
Humatin,,,2021,3123
Ojjaara,,,2021,3123
Corgard,,,2021,3123
Orenitram Month 2 Titration Kt,,,2021,3123
Apretude,,,2021,3123
Elfolate,,,2021,3123
Niva Thyroid,,,2021,3123
Dichlorphenamide,,,2021,3123
Lagevrio (Eua),,,2021,3123
Magnesium Chloride,,,2021,3123
Diskets,,,2021,3123
Fruzaqla,,,2021,3123
Elfabrio,,,2021,3123
Konvomep,,,2021,3123
Eylea Hd,,,2021,3123
Easy Touch Luer Lock Insulin,,,2021,3123
Entyvio Pen,,,2021,3123
Nipent,,,2021,3123
Heplisav-B,,,2021,3123
Maxicomfort Safety Pen Needle,,,2021,3123
Leqvio,,,2021,3123
Basaglar Tempo Pen U-100,,,2021,3123
Cyltezo(Cf) Pen,,,2021,3123
Fluticasone-Salmeterol HFA,,,2021,3123
Gvoke,,,2021,3123
Asceniv,,,2021,3123
Orenitram Month 3 Titration Kt,,,2021,3123
Gamifant,,,2021,3123
Levamlodipine Maleate,,,2021,3123
Lithium Citrate,,,2021,3123
Auvelity,,,2021,3123
Elite-Thin,,,2021,3123
Fylnetra,,,2021,3123
Amphotericin B Liposome,,,2021,3123
Hyrimoz(Cf) Pen,,,2021,3123
Adalimumab-Fkjp(Cf) Pen,,,2021,3123
Jaypirca,,,2021,3123
Novarel,,,2021,3123
Adbry,,,2021,3123
Orlistat,,,2021,3123
Furoscix,,,2021,3123
Cosela,,,2021,3123
Bimzelx Autoinjector,,,2021,3123
Dodex,,,2021,3123
Enjaymo,,,2021,3123
Orenitram Month 1 Titration Kt,,,2021,3123
Hadlima,,,2021,3123
Fleqsuvy,,,2021,3123
Mounjaro,,,2021,3123
Adalimumab-Adaz(Cf) Pen,,,2021,3123
Lenalidomide,,,2021,3123
Airsupra,,,2021,3123
Phentolamine Mesylate,,,2021,3123
Lyvispah,,,2021,3123
Cortrophin,,,2021,3123
Keveyis,,,2021,3123
Adlarity,,,2021,3123
Crotan,,,2021,3123
Cystaran,,,2021,3123
Austedo XR Titration Kt(Wk1-4),,,2021,3123
Maraviroc,,,2021,3123
Pazopanib HCl,,,2021,3123
Sodium Oxybate,,,2021,3123
Teriflunomide,,,2021,3123
Zavzpret,,,2021,3123
Rosuvastatin-Ezetimibe,,,2021,3123
Udenyca Autoinjector,,,2021,3123
Vitafol Fe Plus,,,2021,3123
Vanflyta,,,2021,3123
Skyrizi On-Body,,,2021,3123
Relyvrio,,,2021,3123
Vidaza,,,2021,3123
Xdemvy,,,2021,3123
Tecvayli,,,2021,3123
Truqap,,,2021,3123
Ultra Flo Insulin Syringe,,,2021,3123
Verkazia,,,2021,3123
Zoryve,,,2021,3123
Uplizna,,,2021,3123
Xphozah,,,2021,3123
Vivjoa,,,2021,3123
Rolvedon,,,2021,3123
Sorafenib,,,2021,3123
Twyneo,,,2021,3123
Tri-Vylibra Lo,,,2021,3123
True Comfort Pen Needle,,,2021,3123
Tasimelteon,,,2021,3123
Tis-U-Sol Pentalyte,,,2021,3123
Tezspire,,,2021,3123
Rebyota,,,2021,3123
Rezzayo,,,2021,3123
Vtama,,,2021,3123
Roflumilast,,,2021,3123
Veozah,,,2021,3123
Raya Sure Pen Needle,,,2021,3123
Quviviq,,,2021,3123
Sunlenca*,,,2021,3123
Vabysmo,,,2021,3123
Qalsody,,,2021,3123
Recorlev,,,2021,3123
Veklury,,,2021,3123
Xermelo,,,2021,3123
Yutiq,,,2021,3123
Zegalogue Autoinjector,,,2021,3123
Qbrexza,,,2021,3123
Tafluprost,,,2021,3123
Sajazir,,,2021,3123
Uzedy,,,2021,3123
Seglentis,,,2021,3123
Vyvgart,,,2021,3123
Vyvgart Hytrulo,,,2021,3123
Sinemet 10-100,,,2021,3123
Ztalmy,,,2021,3123
Wegovy,,,2021,3123
Spevigo,,,2021,3123
Sure Comfort Safety Pen Needle,,,2021,3123
Quadracel DTaP-Ipv,,,2021,3123
Signifor,,,2021,3123
Vyjuvek,,,2021,3123
Pyrukynd,,,2021,3123
Rystiggo,,,2021,3123
Tyblume,,,2021,3123
Unifine Pentips Plus Maxflow,,,2021,3123
Ziphex,,,2021,3123
Sotyktu,,,2021,3123
Ropivacaine HCl,,,2021,3123
Sky Safety Pen Needle,,,2021,3123
Syfovre,,,2021,3123
Ultiguard Safepack-Insulin Syr,,,2021,3123
True Comfort Safety Pen Needle,,,2021,3123
Risperidone ER,,,2021,3123
Yusimry(Cf) Pen,,,2021,3123
Tobi,,,2021,3123
Ticovac,,,2021,3123
Xelstrym,,,2021,3123
Tlando,,,2021,3123
Tascenso ODT,,,2021,3123
Tiotropium Bromide,,,2021,3123
Wesnate DHA,,,2021,3123
Sod Sulf-Potass Sulf-Mag Sulf,,,2021,3123
Thyroid,,,2021,3123
True Comfort Pro Ins Syringe,,,2021,3123
Venlafaxine Besylate ER,,,2021,3123
Tarpeyo,,,2021,3123
Tabloid,,,2021,3123
Synagis,,,2021,3123
Skyclarys,,,2021,3123
Rezvoglar Kwikpen,,,2021,3123
Ryaltris,,,2021,3123
Saxagliptin HCl,,,2021,3123
Rezlidhia,,,2021,3123
Zegalogue Syringe,,,2021,3123
Ximino,,,2021,3123
Vijoice,,,2021,3123
Vonjo,,,2021,3123
Radicava Ors,,,2021,3123
Trudhesa,,,2021,3123
Vitamin B-1,,,2021,3123
Releuko*,,,2021,3123
Sogroya,,,2021,3123
Zynlonta,,,2021,3123
Ultilet Insulin Syringe,,,2021,3123
Xenpozyme,,,2021,3123
Roxybond,,,2021,3123
Tadliq,,,2021,3123
Unifine Ultra Pen Needle,,,2021,3123
Yuflyma(Cf) Autoinjector,,,2021,3123
Saxagliptin-Metformin ER,,,2021,3123
Revcovi,,,2021,3123
Tyvaso Dpi,,,2021,3123
Vowst,,,2021,3123
Suflave,,,2021,3123
Soaanz,,,2021,3123
Voquezna,,,2021,3123
Tpn Electrolytes,,,2021,3123
Wescap-Pn DHA,,,2021,3123
Tivdak,,,2021,3123
True Comfort Alcohol Pads,,,2021,3123
Zonisade,,,2021,3123
Vilazodone HCl,,,2021,3123
Zimhi,,,2021,3123
Dermacea,110.74,38.0,2021,3122
Microdot Insulin Pen Needle,130.72,22.0,2021,3121
Xylocaine With Epinephrine,207.06,32.0,2021,3120
Promethazine Vc-Codeine,361.6,24.0,2021,3119
Paxlovid (Eua),411.12,126.0,2021,3118
Excilon,468.4,64.0,2021,3117
Hycodan,469.46,36.0,2021,3116
Fosphenytoin Sodium,549.36,32.0,2021,3115
Pr Natal 400 EC,677.92,38.0,2021,3114
Gauze Pad,687.0,138.0,2021,3113
Ultilet Pen Needle,731.96,42.0,2021,3112
Terumo Insulin Syringe,758.74,94.0,2021,3111
Bd Insulin Syringe,842.76,62.0,2021,3110
Sensorcaine,923.92,24.0,2021,3109
Oscimin,1057.46,70.0,2021,3108
Mannitol,1067.62,162.0,2021,3107
Gauze Bandage,1081.68,228.0,2021,3106
Cyclomydril,1276.66,32.0,2021,3105
Marcaine,1290.62,102.0,2021,3104
Monoject,1359.26,146.0,2021,3103
Easy Touch Sheathlock Insulin,1395.74,48.0,2021,3102
Cleocin HCl,1410.32,180.0,2021,3101
Sensorcaine-MPF,1417.76,48.0,2021,3100
Multivitamin With Fluoride,1423.16,110.0,2021,3099
Lidocaine HCl-Epinephrine,1686.34,244.0,2021,3098
IV Prep Wipes,1691.96,50.0,2021,3097
Engerix-B Pediatric-Adolescent,1699.74,30.0,2021,3096
Maxi-Comfort,1958.4,106.0,2021,3095
Curity,1995.98,246.0,2021,3094
Caretouch Pen Needle,2054.04,130.0,2021,3093
Procto-Pak,2147.06,68.0,2021,3092
Roweepra,2291.14,70.0,2021,3091
Polycin,2597.7,176.0,2021,3090
Chateal Eq,2700.72,158.0,2021,3089
Potassium Chloride-Dextrose 5%,2701.64,88.0,2021,3088
Hydrocodone-Chlorpheniramne ER,2731.96,66.0,2021,3087
Dacarbazine,2738.7,32.0,2021,3086
Betadine,2752.16,124.0,2021,3085
Luer-Lok Syringe,2847.0,186.0,2021,3084
Nymyo,2930.96,200.0,2021,3083
Neo-Polycin HC,2970.78,74.0,2021,3082
Insumed,3033.82,136.0,2021,3081
Krintafel,3076.0,34.0,2021,3080
Easy Touch Fliplock Insulin,3104.04,110.0,2021,3079
Microgestin 24 Fe,3146.16,86.0,2021,3078
Rena-Vite Rx,3391.3,284.0,2021,3077
Assure Id Insulin Safety,3404.46,130.0,2021,3076
Concept DHA,3485.74,82.0,2021,3075
Eclipse Syringe,3494.56,138.0,2021,3074
Oscimin Sl,3513.54,134.0,2021,3073
Lincocin,3554.48,70.0,2021,3072
Litetouch Insulin Syringe,3638.4,158.0,2021,3071
Silver Nitrate,3677.88,56.0,2021,3070
Bactrim,3722.54,34.0,2021,3069
Safetyglide Syringe,3746.94,466.0,2021,3068
